Order_ID,Customer_ID,Order_Date,Quantity,Product_ID
77076,75301,9/14/2023,39,J
77077,29604,6/12/2023,81,I
77078,15907,8/4/2022,100,C
77079,53482,8/25/2023,11,G
77080,35801,4/16/2023,94,H
77081,66631,9/16/2023,37,C
77082,34797,1/17/2024,73,A
77083,68164,8/3/2022,88,D
77084,27034,12/24/2022,69,G
77085,83983,10/12/2022,20,I
77086,14918,9/25/2023,48,J
77087,23274,6/8/2022,62,C
77088,88752,12/3/2022,93,I
77089,86789,4/18/2023,84,J
77090,71853,12/8/2023,48,C
77091,98474,6/8/2022,43,C
77092,85238,11/5/2022,80,A
77093,8638,4/30/2023,23,B
77094,49549,12/4/2022,22,J
77095,65591,8/16/2023,75,A
77096,97305,8/18/2022,74,B
77097,92485,4/10/2023,1,C
77098,7424,4/21/2022,18,C
77099,65633,8/15/2023,54,G
77100,38487,11/1/2022,70,B
77101,9071,6/15/2022,59,E
77102,57407,9/24/2022,41,F
77103,17153,5/2/2023,20,A
77104,30066,6/11/2023,83,I
77105,16668,5/17/2023,12,J
77106,8166,3/13/2022,54,A
77107,76255,3/18/2023,76,E
77108,84958,1/20/2024,4,J
77109,98655,9/14/2023,68,E
77110,52137,9/9/2022,37,H
77111,70561,9/22/2022,61,D
77112,69464,12/7/2023,4,I
77113,74695,7/16/2022,94,B
77114,34464,12/17/2023,32,J
77115,59281,9/4/2023,61,H
77116,22798,3/23/2023,57,G
77117,44994,9/18/2022,38,G
77118,86878,2/17/2023,47,H
77119,4364,9/29/2022,25,A
77120,37158,4/26/2022,15,F
77121,33866,7/26/2023,62,I
77122,98359,5/27/2022,87,D
77123,1321,3/6/2023,33,G
77124,36144,2/17/2024,99,E
77125,70128,2/8/2024,88,A
77126,67693,5/19/2022,44,D
77127,9312,8/6/2022,65,A
77128,94954,12/20/2022,90,F
77129,13636,6/12/2023,28,H
77130,66193,2/15/2023,46,H
77131,18764,12/19/2022,77,G
77132,40090,2/11/2023,42,C
77133,11812,8/15/2023,14,D
77134,75244,4/28/2022,28,F
77135,62999,9/14/2022,55,B
77136,74837,9/24/2022,65,I
77137,95805,12/28/2022,71,G
77138,52560,11/15/2023,45,G
77139,70935,9/19/2022,63,I
77140,31256,7/21/2023,47,J
77141,1153,3/2/2022,49,A
77142,97201,7/8/2022,43,D
77143,33545,9/10/2023,27,F
77144,68071,4/9/2022,4,D
77145,97900,1/17/2023,53,E
77146,56603,10/13/2022,90,G
77147,84514,3/11/2022,21,J
77148,62069,7/15/2023,9,G
77149,33119,9/16/2022,100,F
77150,21873,2/24/2023,13,D
77151,60786,10/24/2023,17,A
77152,26864,6/23/2023,38,H
77153,55252,8/1/2023,93,J
77154,96045,5/4/2023,84,A
77155,12174,8/7/2022,56,C
77156,28315,9/17/2022,83,D
77157,70542,12/1/2022,60,E
77158,22163,8/23/2022,62,H
77159,60200,3/3/2023,10,G
77160,85994,4/5/2022,41,F
77161,15505,2/25/2023,84,F
77162,67422,10/16/2023,3,H
77163,8329,7/17/2022,50,F
77164,74988,1/3/2024,99,D
77165,14822,8/22/2023,54,E
77166,38685,8/18/2023,82,I
77167,85905,10/5/2022,15,A
77168,27685,7/3/2022,78,G
77169,28252,11/29/2022,98,G
77170,6207,8/19/2023,65,B
77171,70005,10/2/2022,53,B
77172,93469,12/23/2023,20,F
77173,89566,11/22/2022,20,D
77174,96874,3/17/2023,16,A
77175,6689,4/15/2023,12,C
77176,9763,11/11/2023,98,G
77177,18862,5/11/2023,92,C
77178,44141,8/31/2022,32,A
77179,22939,3/9/2023,34,I
77180,19032,12/17/2023,56,F
77181,17723,3/5/2023,94,B
77182,884,3/3/2023,3,J
77183,73992,7/27/2022,28,E
77184,76863,8/17/2023,31,B
77185,40423,1/7/2023,33,C
77186,26395,6/4/2023,55,F
77187,3526,8/7/2022,31,H
77188,94155,7/27/2023,25,B
77189,26914,5/15/2023,76,E
77190,74708,1/3/2023,95,B
77191,90761,12/22/2023,32,F
77192,55283,6/22/2022,70,D
77193,56984,8/20/2023,50,C
77194,98721,11/19/2023,35,G
77195,26482,10/27/2023,19,B
77196,59377,12/1/2023,35,B
77197,72793,12/25/2022,55,H
77198,35297,1/23/2023,59,A
77199,62404,8/17/2022,23,I
77200,98411,3/29/2022,76,I
77201,77284,9/17/2022,59,G
77202,85749,1/23/2023,14,E
77203,32816,1/3/2023,48,D
77204,28392,1/12/2023,19,E
77205,66093,7/13/2022,33,E
77206,22296,4/4/2023,65,F
77207,41232,1/27/2024,68,E
77208,17954,2/9/2024,16,C
77209,82413,6/2/2022,20,C
77210,71826,12/18/2023,21,A
77211,78145,8/19/2023,4,D
77212,64774,7/15/2022,62,G
77213,73946,7/10/2022,95,J
77214,28317,4/14/2023,32,F
77215,33925,1/21/2023,97,G
77216,96456,12/11/2023,79,F
77217,94909,3/29/2023,85,G
77218,60530,10/6/2023,78,F
77219,68835,3/26/2023,62,G
77220,58942,7/20/2022,64,E
77221,67001,12/30/2022,26,D
77222,97402,4/5/2023,59,E
77223,15239,12/13/2023,96,E
77224,75594,5/16/2022,22,C
77225,85976,3/26/2023,1,E
77226,83303,12/30/2023,66,H
77227,16518,8/20/2022,5,A
77228,92107,9/18/2022,97,A
77229,24897,9/12/2023,57,B
77230,21032,7/27/2023,13,C
77231,81764,6/2/2022,6,F
77232,10304,11/22/2022,13,H
77233,94722,1/2/2024,66,C
77234,73166,12/15/2023,55,I
77235,87115,7/7/2023,5,E
77236,3918,2/2/2023,61,E
77237,42222,3/14/2022,54,A
77238,66161,7/24/2022,20,D
77239,35034,11/20/2022,23,A
77240,22894,1/21/2024,21,A
77241,98759,6/8/2023,71,G
77242,43367,8/8/2023,24,H
77243,53358,1/6/2023,12,F
77244,57972,7/26/2023,88,G
77245,24602,6/2/2022,67,J
77246,58800,2/14/2023,38,E
77247,68510,9/18/2022,90,F
77248,58401,2/6/2024,13,B
77249,1496,7/15/2022,44,A
77250,39878,11/5/2022,86,D
77251,71971,4/3/2022,29,I
77252,59325,10/24/2022,68,A
77253,95364,3/30/2022,61,J
77254,74053,10/18/2022,16,I
77255,79572,9/11/2023,1,E
77256,6665,11/18/2022,11,G
77257,46134,11/17/2023,43,H
77258,43571,8/8/2023,7,I
77259,60090,9/30/2023,54,B
77260,77041,8/6/2022,62,C
77261,81644,4/7/2022,6,J
77262,53085,12/9/2022,67,F
77263,41096,9/4/2023,88,H
77264,24345,11/19/2022,99,F
77265,34238,6/18/2023,16,B
77266,73300,7/21/2022,21,C
77267,67732,1/4/2024,69,E
77268,4548,12/10/2023,13,J
77269,88883,10/31/2023,32,C
77270,5036,5/9/2023,2,I
77271,14646,12/7/2022,59,G
77272,95660,6/23/2022,7,I
77273,47173,7/8/2023,49,B
77274,34171,2/5/2023,68,D
77275,53181,10/14/2022,78,D
77276,26813,4/28/2023,25,J
77277,13647,11/1/2022,49,G
77278,53129,8/21/2022,54,B
77279,31166,2/4/2023,69,E
77280,32810,10/26/2023,45,J
77281,84617,1/26/2023,19,B
77282,2310,3/17/2022,21,E
77283,24932,7/28/2022,85,G
77284,97035,9/6/2023,52,D
77285,42390,3/18/2022,46,B
77286,87436,10/21/2022,55,C
77287,47554,7/16/2023,49,B
77288,24170,1/13/2023,87,H
77289,58048,11/10/2022,35,G
77290,32659,5/28/2023,21,C
77291,83720,7/29/2023,88,I
77292,9762,7/18/2022,68,C
77293,534,10/13/2023,44,B
77294,21273,1/14/2023,23,H
77295,11863,10/1/2022,99,D
77296,59580,11/2/2023,83,I
77297,46889,12/19/2022,91,C
77298,59299,7/21/2022,30,C
77299,30139,1/29/2023,87,A
77300,27974,12/22/2022,14,J
77301,67631,8/19/2023,83,E
77302,85130,12/24/2023,66,D
77303,67704,9/18/2022,16,B
77304,72197,5/4/2023,70,G
77305,39540,6/24/2022,17,E
77306,16775,2/14/2023,88,E
77307,47298,3/13/2023,30,B
77308,12545,9/15/2022,63,A
77309,14863,10/25/2023,41,H
77310,53172,7/2/2023,8,C
77311,6683,3/11/2022,92,F
77312,28948,3/29/2023,19,F
77313,55792,9/22/2022,78,B
77314,59461,11/8/2022,36,E
77315,85191,3/31/2023,84,I
77316,3237,3/25/2022,72,H
77317,97192,2/17/2024,58,E
77318,56869,7/17/2022,40,I
77319,22443,1/25/2024,86,H
77320,30792,3/13/2022,51,E
77321,96207,11/6/2023,93,J
77322,48362,5/14/2023,1,G
77323,62245,12/17/2023,75,I
77324,6110,8/4/2023,75,B
77325,43566,2/2/2023,27,H
77326,9870,9/13/2022,62,A
77327,87091,1/16/2023,39,I
77328,78726,6/22/2022,83,H
77329,34246,5/30/2023,9,B
77330,52205,8/18/2023,85,H
77331,69770,11/7/2022,19,J
77332,8623,2/1/2024,95,H
77333,17324,3/16/2023,43,I
77334,10908,8/6/2022,31,G
77335,9790,11/24/2023,60,H
77336,23265,1/1/2023,65,I
77337,19643,7/6/2023,16,B
77338,33549,11/30/2022,61,I
77339,21215,9/11/2022,27,H
77340,56088,5/31/2022,75,D
77341,72815,9/4/2022,84,G
77342,70925,1/28/2024,20,C
77343,33907,6/10/2022,6,F
77344,99982,8/17/2023,71,B
77345,42583,2/6/2024,89,J
77346,70973,2/3/2023,80,D
77347,94608,10/4/2022,24,I
77348,32384,3/12/2023,7,D
77349,63683,3/18/2023,12,E
77350,28680,2/1/2023,18,I
77351,63591,6/17/2023,22,I
77352,38958,9/25/2023,78,H
77353,79389,1/14/2024,83,A
77354,86395,1/12/2024,21,F
77355,31030,3/10/2023,53,B
77356,4580,5/14/2022,30,H
77357,2675,1/7/2023,24,F
77358,91363,4/24/2022,8,B
77359,10805,1/3/2024,17,C
77360,78898,9/16/2022,97,D
77361,10134,10/9/2022,25,D
77362,48227,8/8/2022,3,E
77363,78851,11/8/2023,85,F
77364,19313,4/13/2023,20,I
77365,68785,6/24/2022,73,J
77366,42371,7/17/2023,90,F
77367,55671,9/19/2022,13,H
77368,20349,5/17/2022,9,I
77369,76906,4/26/2023,10,F
77370,91286,11/26/2023,33,F
77371,88020,4/11/2023,96,I
77372,23099,10/27/2022,11,F
77373,10327,7/22/2022,59,G
77374,6830,1/24/2023,29,G
77375,82931,8/26/2022,8,E
77376,29631,1/1/2023,91,C
77377,58533,8/14/2023,82,H
77378,87498,8/25/2023,65,H
77379,24541,11/17/2022,70,A
77380,66005,11/11/2023,83,D
77381,42993,7/17/2023,29,I
77382,64219,3/13/2022,12,E
77383,91116,4/5/2022,78,H
77384,24031,1/4/2024,82,H
77385,2870,7/15/2022,75,B
77386,87722,9/22/2022,66,E
77387,13910,6/6/2023,82,A
77388,59493,7/13/2023,91,B
77389,72464,5/10/2022,96,C
77390,87733,12/24/2023,94,H
77391,19422,5/18/2023,84,J
77392,6441,2/27/2023,86,B
77393,18037,10/10/2022,9,H
77394,58448,7/30/2022,1,D
77395,80865,6/18/2022,29,I
77396,60935,6/22/2022,26,F
77397,17417,9/2/2023,41,F
77398,85618,4/18/2022,78,A
77399,13126,11/15/2023,35,G
77400,97266,6/23/2023,93,I
77401,3593,9/26/2022,46,G
77402,63869,11/26/2023,59,G
77403,76269,11/9/2023,60,G
77404,33974,6/1/2022,20,I
77405,19506,2/13/2024,99,C
77406,65035,11/29/2022,15,E
77407,51715,4/5/2023,76,G
77408,62959,1/28/2023,76,J
77409,54495,7/21/2023,36,D
77410,6082,11/15/2022,64,I
77411,27130,2/8/2024,48,C
77412,17524,8/7/2023,60,H
77413,99642,1/11/2024,19,G
77414,93960,10/29/2022,37,H
77415,45464,2/20/2024,11,I
77416,8618,7/9/2023,32,H
77417,19365,6/7/2023,60,J
77418,73055,7/21/2023,54,F
77419,80089,5/7/2023,83,H
77420,21451,4/24/2022,28,C
77421,23180,7/8/2022,95,H
77422,45171,9/25/2023,25,B
77423,82254,8/23/2023,39,B
77424,3068,6/20/2022,85,F
77425,61953,8/16/2023,5,G
77426,97557,5/17/2023,24,G
77427,55221,6/26/2022,79,I
77428,43119,7/25/2022,28,I
77429,76977,6/19/2022,45,G
77430,24214,5/5/2022,31,C
77431,5328,12/15/2022,35,H
77432,61117,11/26/2023,1,D
77433,37066,11/12/2023,56,F
77434,1377,9/20/2022,20,H
77435,43295,2/10/2023,82,I
77436,34281,5/27/2022,70,I
77437,43755,12/13/2023,3,D
77438,95889,6/8/2023,4,C
77439,49750,1/8/2024,93,J
77440,65330,7/9/2023,19,F
77441,31318,4/22/2022,95,G
77442,33150,5/9/2023,59,J
77443,11437,6/26/2023,31,H
77444,89990,9/12/2022,33,F
77445,27562,11/25/2022,51,E
77446,93376,6/18/2022,10,H
77447,46828,3/17/2023,65,B
77448,74402,9/14/2023,11,H
77449,3300,10/10/2023,100,F
77450,73621,12/22/2023,36,H
77451,2267,10/31/2022,47,B
77452,89087,11/2/2022,11,A
77453,64668,6/26/2023,19,A
77454,70553,1/29/2024,23,F
77455,52646,7/25/2023,31,C
77456,16125,12/31/2022,89,F
77457,21513,1/7/2024,30,A
77458,28921,7/8/2023,99,B
77459,92736,7/24/2023,88,B
77460,42799,6/1/2022,44,A
77461,27685,6/17/2022,69,A
77462,85852,6/14/2022,17,A
77463,14563,12/18/2022,43,G
77464,23549,12/12/2023,66,I
77465,89660,1/14/2024,90,E
77466,44728,8/24/2023,96,F
77467,8069,7/31/2022,63,J
77468,74805,9/10/2022,73,G
77469,91950,12/30/2023,48,A
77470,89367,6/2/2022,85,E
77471,28908,5/26/2022,4,I
77472,30004,11/20/2023,22,D
77473,48542,10/1/2023,76,C
77474,3096,8/22/2023,83,B
77475,77388,4/9/2023,12,E
77476,65386,4/16/2022,15,C
77477,29555,4/13/2022,9,A
77478,75441,5/3/2023,76,A
77479,42850,6/4/2023,77,D
77480,23069,7/2/2023,32,C
77481,13719,4/4/2022,70,C
77482,21770,4/13/2022,77,J
77483,98608,7/12/2023,100,F
77484,35333,12/9/2023,40,E
77485,72760,7/31/2022,87,E
77486,24043,10/4/2023,87,C
77487,37753,3/13/2023,74,A
77488,71318,4/4/2023,31,D
77489,26755,5/4/2023,8,I
77490,67328,8/5/2023,27,F
77491,8378,1/1/2023,71,G
77492,53293,7/12/2023,67,G
77493,85314,6/29/2022,40,H
77494,15881,2/7/2023,49,H
77495,91915,9/25/2022,92,J
77496,83808,8/13/2022,19,C
77497,12779,1/12/2023,40,F
77498,83155,9/7/2023,72,G
77499,88851,11/6/2022,16,I
77500,80759,10/19/2023,25,E
77501,27554,12/2/2022,4,I
77502,87577,2/19/2023,57,B
77503,21932,2/16/2023,24,A
77504,52809,7/31/2023,74,J
77505,88658,10/26/2023,61,C
77506,89878,9/10/2022,31,G
77507,60053,2/28/2024,62,G
77508,36681,12/31/2022,42,E
77509,32645,4/25/2023,84,H
77510,17373,5/12/2022,28,A
77511,59158,3/3/2022,93,D
77512,77443,6/6/2022,21,H
77513,72368,1/13/2024,36,H
77514,39506,12/8/2023,54,J
77515,40706,5/11/2023,15,C
77516,91347,1/11/2024,45,G
77517,35238,7/6/2022,63,A
77518,45035,8/19/2023,71,H
77519,3980,3/18/2023,77,H
77520,85689,1/11/2023,64,D
77521,14860,11/18/2022,8,C
77522,32735,5/7/2022,68,D
77523,42149,12/5/2022,91,F
77524,20353,8/22/2022,42,E
77525,72037,6/21/2022,58,F
77526,57654,12/7/2022,67,A
77527,22992,9/21/2022,61,D
77528,90041,12/19/2022,51,B
77529,71350,2/15/2024,95,F
77530,100000,3/20/2023,99,I
77531,32761,10/2/2022,84,H
77532,36705,7/16/2023,78,F
77533,85315,3/13/2023,55,D
77534,99859,11/30/2023,39,I
77535,31037,6/30/2022,83,C
77536,46166,6/6/2023,66,C
77537,37468,6/23/2022,8,E
77538,94903,6/2/2023,47,I
77539,84476,4/30/2022,17,B
77540,44694,9/3/2023,89,C
77541,21,11/3/2022,73,H
77542,9034,3/29/2023,62,G
77543,85455,2/13/2023,23,H
77544,8853,9/4/2023,36,F
77545,74448,9/24/2023,55,I
77546,86267,1/23/2024,80,F
77547,31454,8/27/2022,52,H
77548,74728,5/3/2023,92,C
77549,5589,2/5/2024,16,A
77550,65601,4/4/2022,17,F
77551,70926,12/5/2023,10,E
77552,80276,5/18/2022,55,D
77553,88542,10/5/2022,99,D
77554,49416,6/22/2023,35,A
77555,46309,7/10/2022,85,J
77556,71255,6/8/2022,25,C
77557,66496,3/10/2023,46,H
77558,66925,6/9/2022,19,I
77559,76904,2/18/2023,27,C
77560,18612,9/25/2022,35,I
77561,83329,11/10/2022,36,D
77562,58663,4/5/2023,80,D
77563,90028,4/10/2023,35,C
77564,94547,11/15/2022,73,E
77565,36020,1/8/2023,72,J
77566,920,1/15/2023,75,D
77567,65418,4/5/2022,22,J
77568,59237,7/27/2023,16,C
77569,13595,10/16/2022,73,J
77570,31187,6/2/2023,24,I
77571,7143,6/29/2022,90,D
77572,29476,7/6/2023,36,A
77573,15413,9/28/2022,77,F
77574,40435,7/23/2023,81,I
77575,2499,5/22/2022,6,G
77576,80201,11/19/2022,26,I
77577,44517,11/9/2023,48,D
77578,64797,6/21/2023,94,A
77579,47170,1/21/2023,7,B
77580,25364,5/8/2022,32,I
77581,4133,3/29/2023,52,A
77582,10636,12/10/2022,74,J
77583,89997,1/5/2024,16,D
77584,31442,1/19/2024,53,B
77585,54715,1/18/2023,13,C
77586,75470,9/8/2022,57,A
77587,88448,8/21/2022,9,H
77588,9578,8/13/2023,19,J
77589,73463,11/29/2022,27,E
77590,90975,5/1/2022,77,D
77591,6759,4/27/2022,27,G
77592,14728,1/11/2023,47,D
77593,43410,4/17/2023,7,F
77594,42591,1/6/2023,98,J
77595,19337,2/4/2023,51,A
77596,5673,1/10/2024,18,A
77597,81415,4/29/2023,36,I
77598,39830,6/7/2023,48,C
77599,26197,6/23/2023,70,H
77600,55032,11/3/2023,35,J
77601,95953,5/17/2023,97,H
77602,59967,2/24/2024,41,A
77603,24373,12/12/2023,37,C
77604,67424,7/21/2022,5,F
77605,96466,10/7/2022,64,G
77606,86863,12/12/2022,57,B
77607,32073,9/5/2022,69,J
77608,9878,7/15/2023,75,G
77609,91127,6/14/2022,83,G
77610,80182,3/27/2022,70,E
77611,91382,9/15/2022,22,A
77612,47113,3/13/2022,21,J
77613,28181,6/1/2023,35,G
77614,87270,12/9/2022,49,J
77615,36421,12/21/2022,16,G
77616,34748,3/24/2022,20,A
77617,38279,1/11/2024,84,I
77618,358,11/3/2022,73,I
77619,48476,10/23/2022,34,I
77620,21497,5/21/2023,95,I
77621,2719,2/25/2024,85,D
77622,97795,6/15/2022,15,I
77623,24002,6/22/2023,48,E
77624,75808,3/7/2023,39,I
77625,7204,5/12/2022,16,C
77626,12831,3/10/2022,95,J
77627,66371,6/4/2023,56,D
77628,41385,3/23/2023,40,A
77629,47933,10/6/2023,24,C
77630,73411,3/12/2023,42,G
77631,40673,4/9/2023,66,A
77632,21051,2/6/2023,68,B
77633,3065,8/23/2023,77,I
77634,30613,10/27/2023,98,A
77635,30286,4/25/2023,9,F
77636,56455,2/1/2023,100,A
77637,70689,11/2/2023,77,J
77638,17563,3/27/2023,13,G
77639,4450,12/29/2022,19,H
77640,25032,9/20/2023,52,J
77641,19323,4/23/2023,53,B
77642,14887,1/14/2024,46,A
77643,71827,3/15/2022,69,I
77644,99356,7/15/2022,69,C
77645,88109,6/28/2023,69,H
77646,71578,9/28/2023,53,F
77647,14187,8/10/2023,14,I
77648,42707,10/25/2022,53,A
77649,49972,6/25/2022,8,A
77650,48423,5/5/2023,84,C
77651,81437,3/14/2022,72,C
77652,21572,12/12/2022,30,D
77653,13027,7/31/2022,47,B
77654,36735,4/23/2023,10,J
77655,42293,5/11/2023,54,A
77656,33367,4/1/2023,69,D
77657,58541,10/25/2022,73,D
77658,4220,3/24/2022,47,E
77659,28087,10/31/2023,62,C
77660,94559,4/4/2022,78,G
77661,3631,3/17/2023,39,E
77662,69804,11/25/2023,75,D
77663,59889,6/7/2023,10,A
77664,40919,3/16/2022,79,B
77665,85082,5/12/2023,79,I
77666,59105,6/10/2023,52,B
77667,73743,11/17/2022,74,D
77668,98021,5/4/2022,32,F
77669,53817,9/26/2022,72,G
77670,57233,8/7/2022,10,J
77671,23457,3/12/2022,19,J
77672,39592,10/29/2022,10,B
77673,6729,4/17/2022,79,H
77674,46334,9/23/2023,51,B
77675,96008,5/31/2023,53,I
77676,25284,1/2/2024,41,H
77677,930,6/12/2023,57,F
77678,38666,10/23/2022,3,F
77679,43360,12/6/2023,16,A
77680,30632,4/6/2023,59,C
77681,61879,5/18/2023,4,C
77682,99092,9/24/2022,76,G
77683,27852,3/13/2022,18,I
77684,31667,11/16/2022,7,B
77685,70108,3/3/2023,80,G
77686,1363,6/18/2022,88,B
77687,1437,10/22/2023,26,C
77688,83340,4/20/2023,61,A
77689,3644,2/4/2023,91,I
77690,60489,7/19/2022,82,D
77691,16939,9/4/2023,42,I
77692,66938,6/19/2022,54,F
77693,79536,1/18/2023,38,C
77694,40712,8/2/2022,13,G
77695,70349,10/5/2022,85,G
77696,77215,11/28/2023,67,A
77697,79183,3/13/2023,68,A
77698,4986,10/26/2023,10,J
77699,77953,9/28/2023,24,C
77700,96609,9/2/2023,5,F
77701,72559,10/25/2022,85,H
77702,58356,10/9/2022,27,C
77703,85431,3/17/2022,100,F
77704,85243,1/21/2024,20,F
77705,35863,8/15/2022,83,A
77706,18172,8/30/2023,43,C
77707,17468,8/27/2023,15,F
77708,78994,12/29/2023,14,G
77709,49275,5/28/2023,2,G
77710,87754,11/26/2022,99,J
77711,16376,7/22/2022,64,D
77712,44476,6/8/2023,83,F
77713,26771,9/21/2023,87,B
77714,78827,2/7/2024,57,F
77715,61342,5/4/2023,92,C
77716,88654,3/2/2023,34,J
77717,99317,9/9/2023,40,I
77718,29888,4/25/2022,43,G
77719,57027,5/4/2023,90,G
77720,50475,5/21/2022,4,I
77721,26951,5/8/2022,7,B
77722,70238,11/13/2023,58,J
77723,42542,8/12/2022,15,I
77724,55076,1/7/2024,18,E
77725,73003,7/8/2022,69,F
77726,11302,4/7/2023,81,C
77727,60405,6/9/2022,32,A
77728,64656,4/29/2023,7,B
77729,79129,11/9/2023,65,H
77730,19446,6/24/2022,24,B
77731,7571,12/31/2022,72,D
77732,98066,7/21/2022,93,J
77733,53063,7/16/2023,77,B
77734,17457,2/21/2023,75,I
77735,26392,10/18/2022,77,B
77736,51926,4/10/2023,78,E
77737,76666,9/27/2022,24,F
77738,69988,6/20/2023,59,G
77739,26961,9/26/2023,29,D
77740,88348,5/9/2023,55,G
77741,73504,1/20/2023,59,C
77742,94268,3/6/2023,28,H
77743,4068,6/11/2023,80,A
77744,77728,4/11/2023,28,D
77745,71788,7/18/2023,52,H
77746,51769,12/27/2023,2,G
77747,29022,5/18/2023,50,E
77748,95309,9/19/2022,75,D
77749,16643,8/9/2023,54,H
77750,30325,11/21/2022,81,I
77751,26665,5/16/2023,2,I
77752,57094,10/19/2022,26,J
77753,66012,7/16/2022,31,H
77754,8144,8/12/2022,61,D
77755,13174,4/3/2022,54,D
77756,17359,5/6/2022,80,F
77757,64608,7/30/2022,82,F
77758,67085,8/26/2023,18,G
77759,34437,10/30/2023,38,I
77760,98258,3/21/2023,55,A
77761,26011,2/2/2024,40,C
77762,51127,8/19/2022,34,C
77763,64593,1/26/2024,15,B
77764,25025,10/26/2023,25,I
77765,4402,12/27/2023,56,C
77766,70710,8/3/2022,65,I
77767,59708,1/18/2023,12,E
77768,93209,5/26/2023,97,G
77769,21696,11/14/2022,18,D
77770,19358,1/23/2023,69,F
77771,26957,9/2/2023,12,H
77772,94104,10/26/2023,61,E
77773,2730,6/9/2022,97,F
77774,29465,6/1/2022,91,A
77775,87870,4/26/2022,49,I
77776,79464,7/31/2023,82,H
77777,89963,11/16/2023,81,A
77778,70005,10/18/2022,71,D
77779,95423,9/30/2022,93,J
77780,53932,12/9/2023,66,D
77781,50055,7/28/2022,46,J
77782,49116,3/29/2023,73,J
77783,47384,2/11/2023,8,F
77784,27310,10/28/2023,49,H
77785,39738,7/21/2023,64,J
77786,22196,7/24/2023,61,H
77787,77190,8/31/2022,88,G
77788,254,11/20/2022,9,B
77789,58859,8/3/2022,32,E
77790,14963,9/13/2022,84,D
77791,35398,8/18/2022,66,I
77792,40020,9/26/2023,15,E
77793,86351,1/16/2023,56,F
77794,61881,3/5/2023,92,E
77795,55964,3/5/2022,56,A
77796,20527,11/22/2023,29,H
77797,72908,10/8/2022,78,B
77798,47362,11/20/2022,57,H
77799,97708,9/23/2023,80,F
77800,30764,12/13/2023,94,E
77801,81780,10/31/2022,16,I
77802,93303,9/18/2022,9,J
77803,61220,12/19/2023,48,F
77804,6757,5/17/2023,98,E
77805,75805,8/2/2022,74,I
77806,79565,8/12/2022,50,J
77807,35704,10/8/2023,9,D
77808,48386,5/30/2022,40,I
77809,83260,7/12/2023,31,B
77810,59211,12/7/2023,74,G
77811,47764,12/24/2022,66,C
77812,78489,8/5/2023,7,I
77813,69210,6/28/2022,59,D
77814,80541,5/5/2022,92,G
77815,25451,11/3/2022,49,A
77816,45527,1/10/2024,7,J
77817,62562,11/29/2022,23,A
77818,77569,2/7/2024,29,D
77819,77317,6/18/2022,21,H
77820,87922,2/22/2024,83,H
77821,70009,5/25/2022,37,H
77822,52192,8/7/2022,25,C
77823,88094,7/10/2022,34,E
77824,7580,10/27/2022,6,E
77825,82967,4/22/2023,46,H
77826,50582,10/4/2022,25,B
77827,41634,3/29/2022,75,E
77828,83912,3/18/2022,49,G
77829,77546,1/14/2024,85,H
77830,17731,11/24/2022,64,C
77831,81469,8/20/2023,62,E
77832,2218,4/11/2023,4,F
77833,68211,6/15/2022,11,C
77834,24895,2/13/2024,25,G
77835,3253,6/26/2023,26,G
77836,11005,7/2/2023,27,F
77837,65297,1/17/2023,13,G
77838,26748,1/25/2023,44,C
77839,84496,7/9/2022,84,B
77840,22893,6/7/2022,28,D
77841,1307,11/20/2023,2,I
77842,35509,10/8/2023,57,J
77843,18980,12/1/2022,12,D
77844,99535,12/18/2023,20,A
77845,52404,9/6/2022,79,J
77846,17041,9/19/2022,26,G
77847,27470,11/24/2022,16,F
77848,67923,9/14/2022,5,D
77849,20369,2/21/2023,71,A
77850,43981,12/16/2023,35,E
77851,93204,2/3/2023,12,D
77852,83875,1/25/2024,24,H
77853,69419,7/14/2022,46,D
77854,63864,3/2/2022,59,H
77855,9437,2/9/2023,100,I
77856,62725,1/5/2023,66,I
77857,4397,8/1/2022,12,I
77858,1612,5/14/2022,55,A
77859,22439,9/9/2022,79,D
77860,70511,7/24/2022,5,H
77861,53612,10/13/2023,55,F
77862,34188,10/11/2022,13,I
77863,69200,9/17/2022,29,F
77864,8278,1/29/2023,79,D
77865,92442,4/14/2023,56,C
77866,14451,12/24/2022,57,C
77867,91150,3/31/2022,18,E
77868,3944,4/24/2023,88,C
77869,437,5/5/2022,27,D
77870,62855,9/15/2023,53,D
77871,135,1/15/2023,91,I
77872,98395,6/1/2023,16,F
77873,54530,5/10/2023,28,J
77874,45384,4/23/2022,44,I
77875,70782,9/15/2023,94,I
77876,27028,9/3/2022,95,D
77877,10829,11/10/2023,46,E
77878,24155,6/10/2023,34,J
77879,82034,5/12/2023,2,G
77880,73954,3/20/2022,6,D
77881,97277,12/25/2022,50,A
77882,14249,1/14/2024,39,F
77883,98294,12/14/2022,6,G
77884,97445,1/11/2023,97,I
77885,46813,10/2/2023,58,B
77886,92343,10/24/2023,35,C
77887,73017,7/21/2023,29,B
77888,95635,12/24/2023,56,C
77889,23399,5/16/2022,6,I
77890,54730,11/2/2023,12,F
77891,89165,8/6/2023,47,E
77892,70990,1/29/2024,36,I
77893,45716,11/4/2023,65,G
77894,27991,10/20/2023,36,I
77895,45111,3/27/2023,88,J
77896,37238,2/17/2023,98,B
77897,62701,2/24/2023,8,J
